nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.55382, 'zeroshot_top3': 0.76732, 'zeroshot_top5': 0.83598, 'zeroshot_top10': 0.90348}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.97928, 'zeroshot_top3': 0.99084, 'zeroshot_top5': 0.99414, 'zeroshot_top10': 0.99658}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.55206, 'zeroshot_top3': 0.76688, 'zeroshot_top5': 0.83654, 'zeroshot_top10': 0.9031}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.9809, 'zeroshot_top3': 0.99224, 'zeroshot_top5': 0.99472, 'zeroshot_top10': 0.99654}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.55494, 'zeroshot_top3': 0.76848, 'zeroshot_top5': 0.83748, 'zeroshot_top10': 0.90366}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.97934, 'zeroshot_top3': 0.99188, 'zeroshot_top5': 0.99454, 'zeroshot_top10': 0.9968}"
nodefence_badCLIP_RN50_2,"{'zeroshot_top1': 0.55704, 'zeroshot_top3': 0.77054, 'zeroshot_top5': 0.83918, 'zeroshot_top10': 0.9043}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.00012, 'zeroshot_top3': 0.00028, 'zeroshot_top5': 0.00038, 'zeroshot_top10': 0.0011}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.59702, 'zeroshot_top3': 0.80238, 'zeroshot_top5': 0.86444, 'zeroshot_top10': 0.9236}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.83376, 'zeroshot_top3': 0.9112, 'zeroshot_top5': 0.93554, 'zeroshot_top10': 0.96136}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55858, 'zeroshot_top3': 0.77006, 'zeroshot_top5': 0.83902, 'zeroshot_top10': 0.90772}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.86522, 'zeroshot_top3': 0.93328, 'zeroshot_top5': 0.95282, 'zeroshot_top10': 0.9717}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55806, 'zeroshot_top3': 0.76652, 'zeroshot_top5': 0.83508, 'zeroshot_top10': 0.90366}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.8874, 'zeroshot_top3': 0.94372, 'zeroshot_top5': 0.95928, 'zeroshot_top10': 0.97434}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.54658, 'zeroshot_top3': 0.75954, 'zeroshot_top5': 0.82962, 'zeroshot_top10': 0.89774}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.8741, 'zeroshot_top3': 0.94088, 'zeroshot_top5': 0.95868, 'zeroshot_top10': 0.97558}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.54772, 'zeroshot_top3': 0.75906, 'zeroshot_top5': 0.82826, 'zeroshot_top10': 0.8993}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.8803, 'zeroshot_top3': 0.94528, 'zeroshot_top5': 0.9615, 'zeroshot_top10': 0.97762}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55158, 'zeroshot_top3': 0.76412, 'zeroshot_top5': 0.83186, 'zeroshot_top10': 0.89938}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.857, 'zeroshot_top3': 0.93446, 'zeroshot_top5': 0.95386, 'zeroshot_top10': 0.97358}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55624, 'zeroshot_top3': 0.76738, 'zeroshot_top5': 0.83552, 'zeroshot_top10': 0.9022}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.85808, 'zeroshot_top3': 0.93712, 'zeroshot_top5': 0.95792, 'zeroshot_top10': 0.9761}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.5483, 'zeroshot_top3': 0.7633, 'zeroshot_top5': 0.83082, 'zeroshot_top10': 0.89962}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.86232, 'zeroshot_top3': 0.9409, 'zeroshot_top5': 0.96068, 'zeroshot_top10': 0.9777}"
nodefence_Blended_RN50,"{'zeroshot_top1': 0.55646, 'zeroshot_top3': 0.76764, 'zeroshot_top5': 0.8351, 'zeroshot_top10': 0.90126}"
